total.pckts,tcp.pct,udp.pct,http.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.ae.count,tcp.flag.cwr.count,tcp.flag.ece.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,http.statusok,http.statusnotok,http.get.pct,http.post.pct,http.othermethods.pct,http.useragent.unique,http.url.unique,http.avg.url.len,label
1521,80.53911900065746,0.0,19.46088099934254,0.0,26,26,26,26,167.5147928994083,270.1675965186383,72990.53020865771,66.0,990.0,66.0,66.0,74.0,0.0006499102971729,0.0056277906786441,3.167202792263401e-05,-8.121e-05,0.087742835,1.864e-05,5.8287e-05,0.000207817,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1371,296,0,300,295,0.6134885793761857,0.6417792325504095,0.799191449031384,9.59894806048652,90.40105193951348,9.861932938856016,0.0,90.138067061144,2,2,19.0,0
1457,81.40013726835964,0.0,18.59986273164036,0.0,26,26,26,26,163.9025394646534,266.0780556598223,70797.53170371152,66.0,990.0,66.0,66.0,74.0,0.0006862884269045,0.0058017119199317,3.365986120187873e-05,-7.0422e-05,0.087398623,1.9607e-05,5.92e-05,0.000203617,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1307,271,0,300,286,0.60809556368914,0.641443174302187,0.8058122138516111,9.265614275909403,90.7343857240906,9.334248455730954,0.0,90.66575154426904,2,2,19.0,0
1483,80.91706001348618,0.0,19.08293998651382,0.0,26,26,26,26,168.02427511800406,271.6135014080911,73773.89414716311,66.0,990.0,66.0,66.0,74.0,0.0006619312859069,0.0057218774777176,3.2739881870012486e-05,-4.7253e-05,0.087529779,1.9647e-05,5.3381e-05,0.000187522,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1333,283,0,300,294,0.6159724857259874,0.6339844739758653,0.7985880749925082,9.71004720161834,90.28995279838166,9.372892784895482,0.0,90.62710721510452,2,2,19.0,0
1535,80.45602605863192,0.0,19.54397394136808,0.0,26,26,26,26,168.99674267100977,272.3110985788136,74153.33440920034,66.0,990.0,66.0,66.0,74.0,0.0006442803960912,0.0058135372473928,3.379721532682412e-05,-7.0314e-05,0.090313956,1.8308e-05,5.205e-05,0.000161341,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1385,300,0,300,300,0.6153833441586096,0.6373698065643246,0.8628511870348806,9.77198697068404,90.22801302931596,9.77198697068404,0.0,90.22801302931596,2,2,19.0,0
1556,80.719794344473,0.0,19.28020565552699,0.0,26,26,26,26,167.60668380462724,270.7272369798758,73293.23684275783,66.0,990.0,66.0,66.0,74.0,0.0006330237750642,0.005766186056177,3.324890163445077e-05,-7.073e-05,0.091443249,1.7787249999999998e-05,4.90215e-05,0.000151026,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1406,300,0,300,300,0.6086207928344685,0.6432860551897023,0.8778283606030642,9.640102827763496,90.3598971722365,9.640102827763496,0.0,90.3598971722365,2,2,19.0,0
1504,80.0531914893617,0.0,19.9468085106383,0.0,26,26,26,26,171.01329787234042,274.73802889356443,75480.98452032104,66.0,990.0,66.0,66.0,74.0,0.0006526850518617,0.005798364613042,3.3621032185778804e-05,-4.5e-05,0.089761176,1.906675e-05,5.57e-05,0.00016954825,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1364,300,0,280,300,0.6229054526621706,0.6383549156854228,0.8522287245210529,9.97340425531915,90.02659574468085,9.97340425531915,0.0,90.02659574468085,2,2,19.0,0
1497,79.95991983967936,0.0,20.04008016032064,0.0,26,26,26,26,171.45090180360722,275.3056160830117,75793.18224684664,66.0,990.0,66.0,66.0,74.0,0.0006124184869739,0.0050386661904757,2.5388156979043003e-05,-4.8938e-05,0.086219762,1.9951e-05,5.8768e-05,0.000197773,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1362,300,0,270,300,0.6280256739930722,0.6457101032030095,0.8544458476575572,10.02004008016032,89.97995991983969,10.02004008016032,0.0,89.97995991983969,2,2,19.0,0
1524,80.31496062992126,0.0,19.68503937007874,0.0,26,26,26,26,169.74015748031496,273.15149772731934,74611.74071067774,66.0,990.0,66.0,66.0,74.0,0.0006056277979002,0.005045571860537,2.5457795399843223e-05,-6.22e-05,0.085683735,2.18635e-05,6.20475e-05,0.0002047105,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1374,300,0,300,300,0.6293993929365622,0.6447735357862137,0.8531503512043582,9.84251968503937,90.15748031496062,9.84251968503937,0.0,90.15748031496062,2,2,19.0,0
1523,80.30203545633617,0.0,19.697964543663826,0.0,26,26,26,26,169.80827314510833,273.2282695183047,74653.68726396738,66.0,990.0,66.0,66.0,74.0,0.0006049098962573,0.0051522447991992,2.6545626470876068e-05,-8.3474e-05,0.086369209,1.8973e-05,6.1699e-05,0.00021115,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1373,300,0,300,300,0.6297856668500466,0.6445849808129906,0.8521817377898768,9.848982271831913,90.15101772816809,9.848982271831913,0.0,90.15101772816809,2,2,19.0,0
1540,80.51948051948052,0.0,19.480519480519483,0.0,26,26,26,26,168.66233766233765,271.9315603224552,73946.77349940508,66.0,990.0,66.0,66.0,74.0,0.0005973320746753,0.0052289306792684,2.734171604859451e-05,-8.0176e-05,0.087917874,1.877075e-05,5.4456e-05,0.0001913255,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1390,300,0,300,300,0.6243825662159959,0.6500055233658413,0.866780234332255,9.740259740259742,90.25974025974024,9.740259740259742,0.0,90.25974025974024,2,2,19.0,0
1531,80.40496407576747,0.0,19.59503592423253,0.0,26,26,26,26,169.26583932070542,272.6158335129464,74319.39268195849,66.0,990.0,66.0,66.0,74.0,0.0006010631319399,0.0053556753606014,2.868325856815397e-05,-8.3661e-05,0.089776315,1.8381e-05,5.368e-05,0.0001549155,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1381,300,0,300,300,0.6272666113848637,0.6471332073253819,0.8595075318981065,9.797517962116263,90.20248203788374,9.797517962116263,0.0,90.20248203788374,2,2,19.0,0
1519,80.25016458196181,0.0,19.749835418038185,0.0,26,26,26,26,170.08163265306123,273.5359806783368,74821.93272565943,66.0,990.0,66.0,66.0,74.0,0.000606255468071,0.0052116919595099,2.716173308082102e-05,-8.3901e-05,0.087859258,1.91425e-05,5.1865e-05,0.000185569,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1369,300,0,300,300,0.6312283973756256,0.6435172078112683,0.8481295214423131,9.874917709019092,90.12508229098091,9.874917709019092,0.0,90.12508229098091,2,2,19.0,0
1529,80.3793328973185,0.0,19.62066710268149,0.0,26,26,26,26,169.40091563113145,272.76857080509905,74402.69321905634,66.0,990.0,66.0,66.0,74.0,0.0006022246605624,0.0051626715550624,2.665317758545066e-05,-5.2698e-05,0.087205894,2.0935e-05,5.1073e-05,0.000206641,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1379,300,0,300,300,0.6279112245384498,0.646594577406795,0.8577613062813307,9.810333551340744,90.18966644865924,9.810333551340744,0.0,90.18966644865924,2,2,19.0,0
1527,80.35363457760315,0.0,19.64636542239685,0.0,26,26,26,26,169.53634577603142,272.92155548334847,74486.17544745047,66.0,990.0,66.0,66.0,74.0,0.0006044562488539,0.0051711306939446,2.674059265385628e-05,-4.6444e-05,0.086941021,1.98305e-05,5.8613e-05,0.0002086425,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1377,300,0,300,300,0.6284902773695159,0.6459265917259271,0.8559610094460312,9.823182711198427,90.17681728880156,9.823182711198427,0.0,90.17681728880156,2,2,19.0,0
1543,80.55735580038885,0.0,19.44264419961115,0.0,26,26,26,26,168.4627349319507,271.704569866169,73823.3732861599,66.0,990.0,66.0,66.0,74.0,0.0005984644361633,0.0050563182011626,2.556635375140832e-05,-7.9278e-05,0.086141189,2.075e-05,6.2385e-05,0.0002186849999999,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1393,300,0,300,300,0.6234969756714576,0.6509624083295559,0.8690177122696785,9.721322099805574,90.27867790019442,9.721322099805574,0.0,90.27867790019442,2,2,19.0,0
1519,80.25016458196181,0.0,19.749835418038185,0.0,26,26,26,26,170.08163265306123,273.5359806783368,74821.93272565943,66.0,990.0,66.0,66.0,74.0,0.0006072799335088,0.0050586842491497,2.5590286332595963e-05,-5.3458e-05,0.085455668,2.51495e-05,7.5312e-05,0.0002615695,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1369,300,0,300,300,0.6312283973756256,0.6435172078112683,0.8481295214423131,9.874917709019092,90.12508229098091,9.874917709019092,0.0,90.12508229098091,2,2,19.0,0
1514,80.18494055482167,0.0,19.81505944517833,0.0,26,26,26,26,170.42536327608985,273.92202959743383,75033.27829877741,66.0,990.0,66.0,66.0,74.0,0.0006083677681638,0.0050594541915467,2.559807671636009e-05,-5.2182e-05,0.085877773,2.09395e-05,7.1282e-05,0.0002467075,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1364,300,0,300,300,0.6328639092753847,0.6419426713462836,0.842590792923832,9.907529722589167,90.09247027741084,9.907529722589167,0.0,90.09247027741084,2,2,19.0,0
1523,80.30203545633617,0.0,19.697964543663826,0.0,26,26,26,26,169.80827314510833,273.2282695183047,74653.68726396738,66.0,990.0,66.0,66.0,74.0,0.0006036274366382,0.0052913305082851,2.7998178547909068e-05,-5.2446e-05,0.08876861,1.9178e-05,5.9017e-05,0.0001859235,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1373,300,0,300,300,0.6299262063024288,0.6447709444535162,0.8521817377898768,9.848982271831913,90.15101772816809,9.848982271831913,0.0,90.15101772816809,2,2,19.0,0
1473,79.63340122199592,0.0,20.366598778004075,0.0,26,26,26,26,173.33197556008147,277.1480026929761,76811.01539670593,66.0,990.0,66.0,66.0,74.0,0.0006186059952477,0.0054736486279966,2.9960829302769375e-05,-8.1166e-05,0.08939942,2.0423e-05,5.0268e-05,0.000159287,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1323,300,0,300,284,0.6355843911794756,0.6379155436880907,0.8434556748150445,10.183299389002038,89.81670061099797,10.183299389002038,0.0,89.81670061099797,2,2,19.0,0
1497,79.95991983967936,0.0,20.04008016032064,0.0,26,26,26,26,171.6112224448898,275.2464449097751,75760.60543546987,66.0,990.0,66.0,66.0,74.0,0.0006570763520374,0.0058529348870714,3.425684679229775e-05,-8.1309e-05,0.089333421,1.9888e-05,5.4386e-05,0.000173947,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1347,300,0,300,291,0.6255437234722564,0.6364384635719648,0.7903393815696694,10.02004008016032,89.97995991983969,10.02004008016032,0.0,89.97995991983969,2,2,19.0,0
1523,80.30203545633617,0.0,19.697964543663826,0.0,26,26,26,26,169.80827314510833,273.2282695183047,74653.68726396738,66.0,990.0,66.0,66.0,74.0,0.0006501973663821,0.005744278600345,3.299673663838197e-05,-7.8136e-05,0.088846474,1.91545e-05,5.4395e-05,0.000187112,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1373,300,0,300,300,0.619569466480192,0.6369262518468409,0.7933966836897178,9.848982271831913,90.15101772816809,9.848982271831913,0.0,90.15101772816809,2,2,19.0,0
1512,80.62169312169311,0.0,19.37830687830688,0.0,26,26,26,26,166.28571428571428,268.4021950358922,72039.73830008511,66.0,990.0,66.0,66.0,74.0,0.0006524408055555,0.0057811570217211,3.342177650979628e-05,-8.8735e-05,0.088741451,1.95525e-05,5.1737e-05,0.0001838755,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1362,293,0,300,293,0.6127831451953044,0.6425678706548423,0.7954317642980518,9.457671957671955,90.54232804232804,9.92063492063492,0.0,90.07936507936508,2,2,19.0,0
1460,81.02739726027397,0.0,18.972602739726028,0.0,26,26,26,26,166.94383561643835,270.1145790372014,72961.88580844452,66.0,990.0,66.0,66.0,74.0,0.0006846914835616,0.005667156850828,3.211666677188695e-05,-5.162e-05,0.086692924,2.1003500000000003e-05,7.58795e-05,0.00025832425,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1310,277,0,300,290,0.6156145277703712,0.6350789037569184,0.7929930788291149,9.58904109589041,90.41095890410958,9.383561643835616,0.0,90.61643835616438,2,2,19.0,0
1484,81.13207547169812,0.0,18.867924528301888,0.0,26,26,26,26,166.63342318059298,269.88702286836866,72839.00511275134,66.0,990.0,66.0,66.0,74.0,0.0006615164218328,0.0057878331438618,3.3499012501185334e-05,-5.1948e-05,0.089360623,1.877625e-05,5.9593e-05,0.0002122965,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1334,280,0,300,292,0.6114442930863125,0.6379483793423796,0.8081261971064699,9.568733153638814,90.4312668463612,9.299191374663073,0.0,90.70080862533692,2,2,19.0,0
1533,80.43052837573386,0.0,19.569471624266143,0.0,26,26,26,26,169.13111545988258,272.46334297936045,74236.2732674886,66.0,990.0,66.0,66.0,74.0,0.0006440803098499,0.005855620366565,3.428828987733179e-05,-6.7545e-05,0.090274032,1.8446e-05,5.3959e-05,0.000165838,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1383,300,0,300,300,0.6158209949987845,0.6364546767091582,0.8612031436479686,9.784735812133071,90.21526418786692,9.784735812133071,0.0,90.21526418786692,2,2,19.0,0
1529,80.3793328973185,0.0,19.62066710268149,0.0,26,26,26,26,169.40091563113145,272.76857080509905,74402.69321905634,66.0,990.0,66.0,66.0,74.0,0.000644544678875,0.0059222843537657,3.50734519668592e-05,-8.3304e-05,0.091209819,1.7981e-05,5.8406e-05,0.000159161,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1379,300,0,300,300,0.6170910950353404,0.6353188068348085,0.8577613062813307,9.810333551340744,90.18966644865924,9.810333551340744,0.0,90.18966644865924,2,2,19.0,0
1519,80.25016458196181,0.0,19.749835418038185,0.0,26,26,26,26,169.96576695194207,273.57837382926107,74845.12662706291,66.0,990.0,66.0,66.0,74.0,0.0006455577544437,0.0059937262128353,3.5924753914429634e-05,-4.8898e-05,0.091475793,1.7708e-05,4.8915e-05,0.0001434005,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1380,300,0,278,300,0.6174168796571091,0.6436608600888488,0.8666268870189333,9.874917709019092,90.12508229098091,9.874917709019092,0.0,90.12508229098091,2,2,19.0,0
1497,79.95991983967936,0.0,20.04008016032064,0.0,26,26,26,26,171.46158984635937,275.3016746403301,75791.01205977018,66.0,990.0,66.0,66.0,74.0,0.0006093458744154,0.0055894082266613,3.124148432426958e-05,-6.1675e-05,0.092020647,1.8308e-05,5.1394e-05,0.000151099,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1361,300,0,272,300,0.6287655604347338,0.6452482763202168,0.8526978715176704,10.02004008016032,89.97995991983969,10.02004008016032,0.0,89.97995991983969,2,2,19.0,0
1538,80.49414824447334,0.0,19.505851755526656,0.0,26,26,26,26,168.7958387516255,272.08319211400874,74029.2634309486,66.0,990.0,66.0,66.0,74.0,0.000598247513654,0.0054658317127905,2.9875316312546384e-05,-5.1454e-05,0.090772975,1.8462e-05,5.26755e-05,0.000177904,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1388,300,0,300,300,0.624955953550372,0.649187332519497,0.8652398966685315,9.752925877763328,90.24707412223668,9.752925877763328,0.0,90.24707412223668,2,2,19.0,0
1525,80.32786885245902,0.0,19.672131147540984,0.0,26,26,26,26,169.672131147541,273.07478817723273,74569.83993804052,66.0,990.0,66.0,66.0,74.0,0.0006029861626229,0.0053019882251464,2.8111079139591333e-05,-7.0661e-05,0.088491776,1.9409e-05,5.5203e-05,0.000198669,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1375,300,0,300,300,0.6292045330679447,0.6453445971558741,0.8541026811071267,9.836065573770492,90.1639344262295,9.836065573770492,0.0,90.1639344262295,2,2,19.0,0
1528,80.36649214659685,0.0,19.63350785340314,0.0,26,26,26,26,169.46858638743456,272.8450321816627,74444.41158621255,66.0,990.0,66.0,66.0,74.0,0.0006018402120418,0.0053632851690748,2.876482780481773e-05,-5.1214e-05,0.089189291,1.82435e-05,5.02805e-05,0.0001663215,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1378,300,0,300,300,0.6282340406307673,0.6461015006053255,0.8568681512547345,9.81675392670157,90.18324607329843,9.81675392670157,0.0,90.18324607329843,2,2,19.0,0
1524,80.31496062992126,0.0,19.68503937007874,0.0,26,26,26,26,169.74015748031496,273.15149772731934,74611.74071067774,66.0,990.0,66.0,66.0,74.0,0.0006035503464566,0.005283609971586,2.791653433184322e-05,-5.1934e-05,0.08823246,1.9717e-05,5.62235e-05,0.00019623825,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1374,300,0,300,300,0.629528713632628,0.6450312913867053,0.8531503512043582,9.84251968503937,90.15748031496062,9.84251968503937,0.0,90.15748031496062,2,2,19.0,0
1531,80.40496407576747,0.0,19.59503592423253,0.0,26,26,26,26,169.26583932070542,272.6158335129463,74319.39268195847,66.0,990.0,66.0,66.0,74.0,0.0006011011619856,0.0053216302866917,2.8319748908234544e-05,-8.1048e-05,0.089608569,1.9487e-05,5.1279e-05,0.000167854,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1381,300,0,300,300,0.6273382667142392,0.647262863513551,0.8595075318981065,9.797517962116263,90.20248203788374,9.797517962116263,0.0,90.20248203788374,2,2,19.0,0
1550,80.64516129032258,0.0,19.35483870967742,0.0,26,26,26,26,168.0,271.177048452646,73536.9916074887,66.0,990.0,66.0,66.0,74.0,0.0005938366458064,0.0051591108132377,2.6616424383267088e-05,-5.7907e-05,0.089370777,1.885475e-05,5.4729e-05,0.00016600775,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1400,300,0,300,300,0.6212784315534426,0.6530995702947813,0.8739280778961952,9.67741935483871,90.32258064516128,9.67741935483871,0.0,90.32258064516128,2,2,19.0,0
1523,80.30203545633617,0.0,19.697964543663826,0.0,26,26,26,26,169.80827314510833,273.2282695183047,74653.68726396738,66.0,990.0,66.0,66.0,74.0,0.0006029288896913,0.0053207027516383,2.8309877771292408e-05,-5.1428e-05,0.088708781,1.824e-05,5.0388e-05,0.0001600395,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1373,300,0,300,300,0.6299262063024288,0.6447709444535162,0.8521817377898768,9.848982271831913,90.15101772816809,9.848982271831913,0.0,90.15101772816809,2,2,19.0,0
1528,80.36649214659685,0.0,19.63350785340314,0.0,26,26,26,26,169.46858638743456,272.8450321816627,74444.41158621255,66.0,990.0,66.0,66.0,74.0,0.0006025731950261,0.0052977552386443,2.806621056858313e-05,-5.0783e-05,0.088330556,1.987e-05,5.06225e-05,0.0001838825,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1378,300,0,300,300,0.6281672826234735,0.646239935834093,0.8568681512547345,9.81675392670157,90.18324607329843,9.81675392670157,0.0,90.18324607329843,2,2,19.0,0
1514,80.18494055482167,0.0,19.81505944517833,0.0,26,26,26,26,170.42536327608985,273.92202959743383,75033.27829877741,66.0,990.0,66.0,66.0,74.0,0.000606776186922,0.0053580735577034,2.8708952249760937e-05,-6.9893e-05,0.088836452,1.88425e-05,5.1766000000000005e-05,0.0001771765,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1364,300,0,300,300,0.6327894357685008,0.6418802370757185,0.842590792923832,9.907529722589167,90.09247027741084,9.907529722589167,0.0,90.09247027741084,2,2,19.0,0
1525,80.32786885245902,0.0,19.672131147540984,0.0,26,26,26,26,169.672131147541,273.07478817723273,74569.83993804052,66.0,990.0,66.0,66.0,74.0,0.0006017911167213,0.0053738858152322,2.887864875515457e-05,-6.6456e-05,0.08952654,1.8758e-05,5.2291e-05,0.000166147,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1375,300,0,300,300,0.6292045330679447,0.6453445971558741,0.8541026811071267,9.836065573770492,90.1639344262295,9.836065573770492,0.0,90.1639344262295,2,2,19.0,0
1525,80.32786885245902,0.0,19.672131147540984,0.0,26,26,26,26,169.672131147541,273.07478817723273,74569.83993804052,66.0,990.0,66.0,66.0,74.0,0.0006001204039344,0.0053818932798513,2.8964775275708583e-05,-8.0225e-05,0.089875101,1.8206e-05,5.1184e-05,0.000159336,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1375,300,0,300,293,0.6245606887000604,0.6494681589753709,0.866613959437542,9.836065573770492,90.1639344262295,9.836065573770492,0.0,90.1639344262295,2,2,19.0,0
1476,79.67479674796748,0.0,20.32520325203252,0.0,26,26,26,26,173.1138211382114,276.90823895051795,76678.17279867714,66.0,990.0,66.0,66.0,74.0,0.0006773760846883,0.0060644356585351,3.677737985651312e-05,-6.9333e-05,0.090601105,1.8018000000000003e-05,5.24405e-05,0.0001795707499999,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1326,300,0,300,283,0.6305517845603725,0.6364630343405699,0.7859625945993902,10.16260162601626,89.83739837398373,10.16260162601626,0.0,89.83739837398373,2,2,19.0,0
1524,80.31496062992126,0.0,19.68503937007874,0.0,26,26,26,26,169.74015748031496,273.15149772731934,74611.74071067774,66.0,990.0,66.0,66.0,74.0,0.0006471809330708,0.0058873965571587,3.466143822124494e-05,-9.1317e-05,0.090340764,1.869375e-05,4.95595e-05,0.000163294,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1374,300,0,300,299,0.6185947264548978,0.6380668679487456,0.7964251873364097,9.84251968503937,90.15748031496062,9.84251968503937,0.0,90.15748031496062,2,2,19.0,0
1525,80.32786885245902,0.0,19.672131147540984,0.0,26,26,26,26,169.672131147541,273.07478817723273,74569.83993804052,66.0,990.0,66.0,66.0,74.0,0.0006476496668852,0.0058084865125109,3.3738515566021564e-05,-5.5521e-05,0.090049946,1.8626e-05,5.2674e-05,0.000157501,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1375,300,0,300,300,0.6185641930565149,0.6373443375808137,0.7951490775443988,9.836065573770492,90.1639344262295,9.836065573770492,0.0,90.1639344262295,2,2,19.0,0
1505,80.46511627906978,0.0,19.53488372093023,0.0,26,26,26,26,167.90431893687708,270.59389251946243,73221.05466883439,66.0,990.0,66.0,66.0,74.0,0.0006545775056478,0.0058491383036064,3.421241889471642e-05,-8.1893e-05,0.089755995,1.8716e-05,5.2274e-05,0.000182797,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1355,294,0,300,293,0.6157010181171355,0.6391962474096171,0.7904634030278848,9.634551495016613,90.3654485049834,9.900332225913624,0.0,90.09966777408638,2,2,19.0,0
1440,81.59722222222221,0.0,18.40277777777778,0.0,26,26,26,26,163.45833333333334,265.72775952480174,70611.24218207086,66.0,990.0,66.0,66.0,74.0,0.00069438746875,0.0059783098586468,3.574018876599356e-05,-8.9e-05,0.089419013,1.912925e-05,5.45345e-05,0.00017743525,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1290,265,0,300,284,0.6072945106440536,0.6398798832145611,0.8061101068957969,9.23611111111111,90.76388888888889,9.166666666666666,0.0,90.83333333333331,2,2,19.0,0
1498,80.57409879839787,0.0,19.425901201602137,0.0,26,26,26,26,169.2336448598131,272.8302785089573,74436.36087127525,66.0,990.0,66.0,66.0,74.0,0.0006578317369826,0.0056665287735955,3.2109548341986015e-05,-6.1479e-05,0.08711547,2.19295e-05,6.47895e-05,0.000235258,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1348,291,0,300,298,0.6200295066009349,0.6316004583746726,0.7888425943236752,9.813084112149532,90.18691588785047,9.612817089452603,0.0,90.3871829105474,2,2,19.0,0
1512,80.15873015873017,0.0,19.84126984126984,0.0,26,26,26,26,170.56349206349208,274.07688987769666,75118.14156503105,66.0,990.0,66.0,66.0,74.0,0.0006549651296296,0.0055745350379455,3.1075440889282564e-05,-4.668e-05,0.08644105,2.00085e-05,6.13435e-05,0.0002201619999999,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1362,300,0,300,300,0.6227500386572593,0.6303864893528148,0.8401928601334571,9.92063492063492,90.07936507936508,9.92063492063492,0.0,90.07936507936508,2,2,19.0,0
1518,80.23715415019763,0.0,19.76284584980237,0.0,26,26,26,26,170.1185770750988,273.62464444721326,74870.44604886387,66.0,990.0,66.0,66.0,74.0,0.0006508844624505,0.0055928318390065,3.127976797940526e-05,-8.6812e-05,0.087669729,2.006025e-05,5.9824e-05,0.0002013385,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1371,300,0,294,300,0.619949932060567,0.6351737934298837,0.8529192376154922,9.881422924901186,90.1185770750988,9.881422924901186,0.0,90.1185770750988,2,2,19.0,0
1490,79.86577181208054,0.0,20.13422818791946,0.0,26,26,26,26,171.94630872483222,275.8568015343935,76096.97495278578,66.0,990.0,66.0,66.0,74.0,0.0006707764885906,0.0057177385983968,3.269253467959766e-05,-4.7089e-05,0.0884667,1.9066e-05,5.81025e-05,0.0002099665,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1355,300,0,270,300,0.6272515565731017,0.6403231413662153,0.8475640600535851,10.06711409395973,89.93288590604027,10.06711409395973,0.0,89.93288590604027,2,2,19.0,0
1531,80.40496407576747,0.0,19.59503592423253,0.0,26,26,26,26,169.1926845199216,272.6424771834892,74333.92036474943,66.0,990.0,66.0,66.0,74.0,0.0005980277883736,0.0052383210638231,2.744000756769367e-05,-4.4816e-05,0.08826431,2.0496e-05,6.9354e-05,0.000196139,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,0,0,0,0,1388,300,0,286,300,0.62263327059886,0.6515556290254165,0.8699606689980398,9.797517962116263,90.20248203788374,9.797517962116263,0.0,90.20248203788374,2,2,19.0,0
