total.pckts,tcp.pct,udp.pct,http.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.ae.count,tcp.flag.cwr.count,tcp.flag.ece.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,http.statusok,http.statusnotok,http.get.pct,http.post.pct,http.othermethods.pct,http.useragent.unique,http.url.unique,http.avg.url.len,label
4,0.0,0.0,0.0,100.0,1,1,2,3,76.5,16.603212540549695,275.6666666666667,56.0,90.0,66.5,80.0,90.0,0.16035067125,0.19545763795853088,0.03820368823632813,0.0,0.397388582,2.3325e-07,0.1220070515,0.2823574895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
8,0.0,0.0,0.0,100.0,1,1,3,4,82.75,12.82575533838066,164.5,56.0,90.0,82.0,90.0,90.0,0.11853931787500001,0.17188838950269303,0.029545618445829508,0.0,0.531961758,0.039286165750000004,0.07305631700000001,0.09565125699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
7,0.0,0.0,0.0,100.0,1,1,3,4,84.0,12.489995996796797,156.0,56.0,90.0,86.0,90.0,90.0,0.09889500628571428,0.11589344619141077,0.013431290870121423,0.0,0.333297885,0.0113965285,0.108012059,0.11408102149999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
4,0.0,0.0,0.0,100.0,1,1,1,2,85.0,10.0,100.0,70.0,90.0,85.0,90.0,90.0,0.08302847,0.15817586739799538,0.02501960502710822,0.0,0.320141195,2.3549999999999998e-07,0.0059863425,0.089014577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
3,0.0,0.0,0.0,100.0,1,1,1,2,78.66666666666667,19.629909152447276,385.3333333333333,56.0,90.0,73.0,90.0,90.0,0.13150893666666666,0.21875262757818112,0.04785271207235841,0.0,0.384030002,0.005248404,0.010496808,0.197263405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
5,0.0,0.0,0.0,100.0,1,1,2,3,82.4,14.859340496805368,220.79999999999998,56.0,90.0,86.0,90.0,90.0,0.10399225679999999,0.09242073380677254,0.00854159203738231,0.0,0.191738827,0.010578434,0.137447122,0.180196901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
2,0.0,0.0,0.0,100.0,1,1,1,2,88.0,2.8284271247461903,8.0,86.0,90.0,87.0,88.0,89.0,0.1018928475,0.14409824684331352,0.02076430474331651,0.0,0.203785695,0.05094642375,0.1018928475,0.15283927125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
9,0.0,0.0,0.0,100.0,1,1,2,4,83.55555555555556,12.23837316712388,149.7777777777778,56.0,90.0,86.0,90.0,90.0,0.08889040211111111,0.1378540121672522,0.01900372867060892,0.0,0.414895795,0.010745029,0.031961486,0.087942528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
6,0.0,0.0,0.0,100.0,1,1,2,4,80.33333333333333,14.222048610051461,202.2666666666667,56.0,90.0,74.0,88.0,90.0,0.07357334766666666,0.1386098262984414,0.0192126839464841,0.0,0.352193131,0.001358656,0.012716732,0.05285982825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
6,0.0,0.0,0.0,100.0,1,1,2,3,81.0,14.628738838327793,214.0,56.0,90.0,75.0,90.0,90.0,0.1359956025,0.21782833396674559,0.047449183078728044,0.0,0.564178103,0.0027029404999999998,0.05587782249999999,0.130265871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
