n_features,accuracy,w_precision,w_recall,w_f1score,predict_s
1,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
2,5.994631673128541,0.35935608896475896,5.994631673128541,0.6780646968479668,1681
3,88.10020876826722,95.15897848562365,88.10020876826722,90.52914600289633,1288
4,88.10020876826722,95.15897848562365,88.10020876826722,90.52914600289633,1288
5,88.10020876826722,95.15897848562365,88.10020876826722,90.52914600289633,1288
6,88.10020876826722,95.15897848562365,88.10020876826722,90.52914600289633,1288
7,87.71249627199524,95.11121362504733,87.71249627199524,90.26169610957527,1288
8,87.68267223382045,95.10762173894935,87.68267223382045,90.24115021137223,1288
9,87.68267223382045,95.10762173894935,87.68267223382045,90.24115021137223,1288
10,87.74232031017,95.11481701868799,87.74232031017,90.28224572802283,1288
11,90.48613182224872,95.50551885013921,90.48613182224872,92.1947194139005,1288
12,90.48613182224872,95.50551885013921,90.48613182224872,92.1947194139005,1288
13,90.9931404712198,95.59366809100244,90.9931404712198,92.55461336037003,1288
14,90.48613182224872,95.50551885013921,90.48613182224872,92.1947194139005,1288
15,90.9931404712198,95.59366809100244,90.9931404712198,92.55461336037003,1288
16,90.9931404712198,95.59366809100244,90.9931404712198,92.55461336037003,1288
17,90.57560393677304,95.52063912305955,90.57560393677304,92.25804371707753,1288
18,90.57560393677304,95.52063912305955,90.57560393677304,92.25804371707753,1288
19,90.57560393677304,95.52063912305955,90.57560393677304,92.25804371707753,1288
20,90.57560393677304,95.52063912305955,90.57560393677304,92.25804371707753,1288
21,90.57560393677304,95.52063912305955,90.57560393677304,92.25804371707753,1288
22,89.68088279152997,95.37708973498314,89.68088279152997,91.62801630648397,1288
23,89.68088279152997,95.37708973498314,89.68088279152997,91.62801630648397,1288
24,90.57560393677304,95.52063912305955,90.57560393677304,92.25804371707753,1288
25,81.44944825529376,94.61943363446976,81.44944825529376,85.98787433213411,1290
26,81.44944825529376,94.61943363446976,81.44944825529376,85.98787433213411,1290
27,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
28,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
29,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
30,81.44944825529376,94.61943363446976,81.44944825529376,85.98787433213411,1290
31,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
32,81.44944825529376,94.61943363446976,81.44944825529376,85.98787433213411,1290
33,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
34,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
35,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
36,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
37,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
38,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
39,82.34416940053684,94.68347367988957,82.34416940053684,86.60050826785768,1290
40,82.73188189680883,94.71255478513639,82.73188189680883,86.86560153503775,1290
41,82.73188189680883,94.71255478513639,82.73188189680883,86.86560153503775,1290
42,81.95645690426484,94.65521601254679,81.95645690426484,86.33520214530489,1290
43,81.95645690426484,94.65521601254679,81.95645690426484,86.33520214530489,1290
44,82.01610498061439,94.65951153800057,82.01610498061439,86.37603398589074,1290
