n_features,accuracy,w_precision,w_recall,w_f1score,predict_s
1,41.843125559200715,93.77338815985902,41.843125559200715,53.07822147054533,1303
2,41.843125559200715,93.77338815985902,41.843125559200715,53.07822147054533,1303
3,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
4,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
5,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
6,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
7,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
8,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
9,94.00536832687146,88.37009274270768,94.00536832687146,91.1006674761872,0
10,96.18252311362959,97.34997463590092,96.18252311362959,96.54281544320106,1307
11,94.45272889949298,96.74926111953187,94.45272889949298,95.1762546684945,1307
12,90.63525201312258,95.9895283138978,90.63525201312258,92.38409680435491,1309
13,90.63525201312258,95.9895283138978,90.63525201312258,92.38409680435491,1309
14,90.57560393677304,95.94452593557037,90.57560393677304,92.33558786680301,1308
15,90.57560393677304,95.94452593557037,90.57560393677304,92.33558786680301,1308
16,90.57560393677304,95.94452593557037,90.57560393677304,92.33558786680301,1308
17,90.57560393677304,95.94452593557037,90.57560393677304,92.33558786680301,1308
18,90.6054279749478,95.984749718158,90.6054279749478,92.36291490883892,1309
19,90.54577989859827,95.97524847108933,90.54577989859827,92.32057519447476,1309
20,90.6054279749478,95.984749718158,90.6054279749478,92.36291490883892,1309
21,87.98091261556816,95.62644923587355,87.98091261556816,90.52423004934508,1309
22,87.44407992842231,95.5656061284275,87.44407992842231,90.15267926003932,1309
23,87.38443185207278,95.55905966735101,87.38443185207278,90.11146105531134,1309
24,91.82821354011334,88.24467349952356,91.82821354011334,90.0007864049867,0
25,91.8580375782881,88.24642927362515,91.8580375782881,90.01602190168322,0
26,92.57381449448255,88.28824910336127,92.57381449448255,90.38025810333251,0
27,93.08082314345363,88.31750588445689,93.08082314345363,90.63662482179976,0
28,92.66328660900686,88.29343391523265,92.66328660900686,90.42559733485747,0
29,93.14047121980316,88.32092818436209,93.14047121980316,90.66669712316849,0
30,90.63525201312258,88.17355381029704,90.63525201312258,89.38745755486931,0
31,91.73874142558903,88.23939974777437,91.73874142558903,89.95505147719913,0
32,91.73874142558903,88.23939974777437,91.73874142558903,89.95505147719913,0
33,91.3808529674918,88.21820782650357,91.3808529674918,89.77168413699054,0
34,91.70891738741426,88.23763968410553,91.70891738741426,89.9397970146639,0
35,91.70891738741426,88.23763968410553,91.70891738741426,89.9397970146639,0
36,91.88786161646287,88.24818397778519,91.88786161646287,90.03125266244668,0
37,92.57381449448255,88.28824910336127,92.57381449448255,90.38025810333251,0
38,92.57381449448255,88.28824910336127,92.57381449448255,90.38025810333251,0
39,92.57381449448255,88.28824910336127,92.57381449448255,90.38025810333251,0
40,92.57381449448255,88.28824910336127,92.57381449448255,90.38025810333251,0
41,84.25290784372204,87.76112542082348,84.25290784372204,85.97124167154804,0
42,84.25290784372204,87.76112542082348,84.25290784372204,85.97124167154804,0
43,84.25290784372204,87.76112542082348,84.25290784372204,85.97124167154804,0
44,84.25290784372204,87.76112542082348,84.25290784372204,85.97124167154804,0
45,75.45481658216524,87.08662829256126,75.45481658216524,80.85452383715274,0
46,75.75305696391291,87.11186995631284,75.75305696391291,81.03636027498847,0
47,75.75305696391291,87.11186995631284,75.75305696391291,81.03636027498847,0
48,75.75305696391291,87.11186995631284,75.75305696391291,81.03636027498847,0
49,84.07396361467343,87.74871964021544,84.07396361467343,85.8720457917857,0
50,84.16343572919773,87.75492868621609,84.16343572919773,85.92166782783197,0
51,84.16343572919773,87.75492868621609,84.16343572919773,85.92166782783197,0
52,83.83537130927527,87.73210171541687,83.83537130927527,85.73948422025816,0
53,83.83537130927527,87.73210171541687,83.83537130927527,85.73948422025816,0
54,84.1932597673725,87.75699563054171,84.1932597673725,85.93819779363929,0
55,78.79510885773934,87.359192092717,78.79510885773934,82.85644140770455,0
56,78.79510885773934,87.359192092717,78.79510885773934,82.85644140770455,0
57,78.79510885773934,87.359192092717,78.79510885773934,82.85644140770455,0
58,78.79510885773934,87.359192092717,78.79510885773934,82.85644140770455,0
59,78.79510885773934,87.359192092717,78.79510885773934,82.85644140770455,0
60,78.58634059051596,87.34278756745638,78.58634059051596,82.73351554485848,0
61,78.37757232329258,87.32630186038112,78.37757232329258,82.61030194382819,0
62,78.37757232329258,87.32630186038112,78.37757232329258,82.61030194382819,0
63,77.54249925439905,87.25953504100885,77.54249925439905,82.11454985716978,0
64,79.09334923948703,87.38248748785948,79.09334923948703,83.03155264042068,0
65,77.66179540709813,87.26915476761971,77.66179540709813,82.1856569156197,0
66,79.15299731583656,87.38712698406894,79.15299731583656,83.06650492409418,0
67,79.09334923948703,87.38248748785948,79.09334923948703,83.03155264042068,0
68,79.15299731583656,87.38712698406894,79.15299731583656,83.06650492409418,0
69,79.15299731583656,87.38712698406894,79.15299731583656,83.06650492409418,0
70,79.15299731583656,87.38712698406894,79.15299731583656,83.06650492409418,0
71,78.31792424694304,87.32157666302244,78.31792424694304,82.57504506652097,0
72,80.28631076647778,87.47405860212166,80.28631076647778,83.72620398211347,0
73,80.28631076647778,87.47405860212166,80.28631076647778,83.72620398211347,0
74,80.28631076647778,87.47405860212166,80.28631076647778,83.72620398211347,0
75,78.64598866686549,87.46747713329509,78.64598866686549,82.80721667414451,664
76,80.70384730092455,87.50551313811977,80.70384730092455,83.96716510728311,0
77,78.70563674321504,87.51217713017513,78.70563674321504,82.85524120857427,664
78,78.76528481956457,87.51696931759535,78.76528481956457,82.89058171887767,664
79,82.55293766776022,87.6412460521321,82.55293766776022,85.0210290896194,0
80,81.86698478974053,87.59156010090365,81.86698478974053,84.63257988103055,0
81,81.86698478974053,87.59156010090365,81.86698478974053,84.63257988103055,0
82,80.73367133909932,87.50774830152717,80.73367133909932,83.9843340134789,0
83,80.91261556814793,87.52112706616413,80.91261556814793,84.08722857593217,0
84,80.91261556814793,87.52112706616413,80.91261556814793,84.08722857593217,0
85,80.91261556814793,87.52112706616413,80.91261556814793,84.08722857593217,0
86,81.1213838353713,87.5366661585383,81.1213838353713,84.20701526398497,0
87,79.83895019385625,87.44001772447355,79.83895019385625,83.46678972173628,0
88,79.83895019385625,87.44001772447355,79.83895019385625,83.46678972173628,0
